year,engine size,automatic transmission,mileage,fuel type,tax,mpg,price
2015,2.0,yes,50797.0,diesel,30.0,62.8,14499.0
2019,1.5,yes,4310.0,petrol,145.0,37.2,14500.0
2018,1.2,no,30000.0,petrol,145.0,47.9,14500.0
2017,1.5,no,20116.0,petrol,150.0,48.7,14500.0
2020,1.0,no,5.0,petrol,145.0,56.5,14500.0
2020,1.0,no,18.0,petrol,145.0,56.5,14500.0
2020,1.0,no,40.0,petrol,145.0,56.5,14500.0
2015,2.0,no,26382.0,diesel,150.0,56.5,14500.0
2018,1.0,no,5223.0,petrol,145.0,58.9,14500.0
2019,1.0,no,6200.0,petrol,150.0,58.9,14500.0
2015,2.0,yes,54305.0,diesel,125.0,60.1,14500.0
2016,2.1,yes,70480.0,diesel,30.0,64.2,14500.0
2015,2.0,no,47141.0,diesel,20.0,67.3,14500.0
2019,1.4,yes,14016.0,petrol,150.0,51.4,14550.0
2016,2.0,yes,46636.0,diesel,125.0,61.4,14551.0
2019,1.0,no,3291.0,petrol,150.0,52.3,14561.0
2018,1.5,no,16278.0,petrol,145.0,47.1,14590.0
2019,1.5,no,5417.0,diesel,145.0,56.5,14590.0
2017,2.0,no,43239.0,diesel,145.0,54.3,14591.0
2015,2.0,no,20076.0,diesel,20.0,55.4,14591.0
2016,2.1,yes,28156.0,diesel,20.0,68.9,14599.0
2014,2.1,yes,42949.0,diesel,125.0,60.1,14600.0
2017,2.0,no,40831.0,diesel,145.0,68.9,14600.0
2013,3.0,yes,41114.0,diesel,125.0,57.6,14612.0
2018,1.6,no,16172.0,diesel,145.0,70.6,14640.0
2017,2.1,yes,42104.0,diesel,20.0,65.7,14645.0
2019,1.4,yes,13358.0,petrol,145.0,37.2,14647.0
2016,1.6,no,40049.0,diesel,20.0,70.6,14649.0
2017,1.5,no,14980.0,diesel,145.0,72.4,14649.0
2019,1.6,no,15300.0,diesel,145.0,57.7,14690.0
2017,1.4,no,18190.0,petrol,30.0,58.9,14690.0
2019,1.0,no,8500.0,petrol,145.0,58.9,14690.0
2019,1.4,no,12169.0,petrol,145.0,39.2,14691.0
2018,1.0,no,16364.0,petrol,145.0,57.7,14691.0
2019,1.0,no,20964.0,petrol,145.0,49.6,14695.0
2019,1.0,no,9316.0,petrol,145.0,53.3,14695.0
2017,2.0,no,22811.0,diesel,125.0,60.1,14695.0
2018,1.5,no,21079.0,petrol,145.0,47.1,14698.0
2017,2.0,no,50039.0,diesel,145.0,60.1,14698.0
2016,2.0,no,26406.0,diesel,20.0,68.9,14698.0
2017,2.0,no,39640.0,diesel,145.0,68.9,14698.0
2016,1.5,yes,22190.0,diesel,20.0,68.9,14699.0
2018,1.0,no,4811.0,petrol,145.0,48.7,14700.0
2019,1.0,no,2162.0,petrol,150.0,56.5,14700.0
2018,1.0,no,5726.0,petrol,145.0,57.7,14700.0
2016,1.5,no,28732.0,diesel,20.0,68.9,14700.0
2016,2.0,no,42231.0,diesel,145.0,54.3,14710.0
2018,1.0,no,8003.0,petrol,145.0,51.4,14721.0
2016,1.5,no,12544.0,diesel,20.0,72.4,14722.0
2015,2.0,no,42255.0,petrol,235.0,39.8,14730.0
2019,1.0,no,3803.0,petrol,145.0,58.9,14730.0
2015,2.0,no,31685.0,diesel,20.0,67.3,14740.0
2018,1.0,no,12112.0,petrol,145.0,49.6,14742.0
2019,1.2,no,5108.0,petrol,145.0,44.1,14750.0
2019,1.0,no,13230.0,petrol,145.0,44.1,14750.0
2019,1.0,no,14098.0,petrol,145.0,44.1,14750.0
2018,1.0,no,22500.0,petrol,150.0,47.9,14750.0
2013,2.0,no,63153.0,diesel,200.0,47.9,14750.0
2018,1.4,no,15852.0,petrol,145.0,54.3,14750.0
2017,1.5,yes,10000.0,petrol,145.0,55.4,14750.0
2017,1.4,no,24500.0,petrol,145.0,55.4,14750.0
2019,1.0,no,10963.0,petrol,150.0,58.9,14750.0
2017,2.0,no,17444.0,diesel,125.0,60.1,14750.0
2014,2.0,yes,20741.0,diesel,30.0,62.8,14750.0
2016,2.0,no,33500.0,diesel,30.0,64.2,14750.0
2017,1.0,no,31475.0,petrol,150.0,55.4,14759.0
2019,1.0,no,3702.0,petrol,145.0,44.1,14770.0
2019,1.6,no,10.0,diesel,145.0,58.9,14775.0
2019,1.0,no,5500.0,petrol,145.0,47.9,14781.0
2018,2.5,no,39101.0,diesel,145.0,37.7,14790.0
2018,1.0,no,7315.0,petrol,145.0,51.4,14790.0
2016,2.0,no,48209.0,diesel,125.0,58.9,14790.0
2017,1.5,no,20409.0,petrol,145.0,45.6,14795.0
2017,1.7,no,6430.0,diesel,30.0,61.7,14798.0
2019,1.0,no,3457.0,petrol,150.0,55.4,14800.0
2016,1.4,yes,29928.0,petrol,30.0,57.6,14800.0
2015,2.0,yes,40960.0,diesel,125.0,61.4,14800.0
2016,2.1,yes,52675.0,diesel,30.0,64.2,14830.0
2018,2.0,no,38124.0,diesel,145.0,56.5,14849.0
2017,1.8,yes,17489.0,petrol,125.0,50.4,14890.0
2018,1.0,no,5693.0,petrol,145.0,51.4,14895.0
2019,1.4,no,14000.0,petrol,145.0,39.2,14898.0
2018,1.0,no,9600.0,petrol,145.0,54.3,14899.0
2014,2.1,yes,43632.0,diesel,145.0,55.4,14899.0
2015,2.1,yes,73127.0,diesel,30.0,64.2,14899.0
2014,3.0,yes,40230.0,diesel,150.0,56.5,14900.0
2018,1.5,no,18232.0,diesel,145.0,64.2,14900.0
2019,1.0,no,10586.0,petrol,145.0,55.4,14930.0
2017,2.0,no,64235.0,diesel,125.0,60.1,14940.0
2017,1.5,yes,15110.0,petrol,145.0,55.4,14943.0
2013,3.0,yes,66500.0,diesel,160.0,52.3,14950.0
2020,1.0,no,100.0,petrol,145.0,56.5,14950.0
2019,1.5,no,9693.0,diesel,145.0,57.7,14950.0
2019,1.6,no,11600.0,diesel,145.0,57.7,14950.0
2018,1.6,no,10354.0,petrol,145.0,44.8,14970.0
2019,1.0,no,4061.0,petrol,150.0,60.1,14970.0
2018,1.5,no,1146.0,diesel,145.0,53.3,14985.0
2017,1.6,no,46734.0,diesel,30.0,61.4,14989.0
2016,2.0,no,40900.0,petrol,200.0,41.5,14990.0
2015,2.2,yes,54000.0,diesel,260.0,42.2,14990.0
2015,1.6,no,35283.0,petrol,145.0,48.7,14990.0
2019,1.0,no,10436.0,petrol,145.0,49.6,14990.0
2019,2.0,no,11387.0,diesel,150.0,53.3,14990.0
2017,2.0,no,17320.0,diesel,140.0,54.3,14990.0
2020,1.2,no,100.0,petrol,145.0,54.3,14990.0
2020,1.2,no,2500.0,petrol,145.0,54.3,14990.0
2019,1.6,no,1763.0,diesel,145.0,57.7,14990.0
2016,2.0,no,31202.0,diesel,125.0,58.9,14990.0
2017,1.0,no,24842.0,petrol,20.0,60.1,14990.0
2016,2.0,yes,34000.0,diesel,30.0,62.8,14990.0
2016,1.6,no,34000.0,diesel,30.0,64.2,14990.0
2016,2.0,no,37475.0,diesel,20.0,67.3,14990.0
2018,1.6,no,21000.0,petrol,145.0,34.9,14991.0
2019,1.2,no,8.0,petrol,145.0,47.1,14994.0
2018,1.6,no,9274.0,petrol,145.0,44.8,14995.0
2019,1.2,no,2300.0,petrol,150.0,47.1,14995.0
2019,1.5,yes,3546.0,petrol,145.0,47.9,14995.0
2019,1.0,no,2900.0,petrol,145.0,49.6,14995.0
2019,1.6,no,19098.0,diesel,145.0,50.4,14995.0
2019,1.0,no,3930.0,petrol,145.0,52.3,14995.0
2018,2.0,no,41054.0,diesel,145.0,53.3,14995.0
2018,1.0,no,2000.0,petrol,145.0,54.3,14995.0
2017,1.4,no,21796.0,petrol,30.0,56.5,14995.0
2016,2.0,no,32223.0,diesel,125.0,56.5,14995.0
2020,1.0,no,100.0,petrol,145.0,56.5,14995.0
2019,1.0,no,51.0,petrol,145.0,58.9,14995.0
2019,1.0,no,15000.0,petrol,145.0,58.9,14995.0
2017,1.5,no,17453.0,diesel,150.0,64.2,14995.0
2019,1.6,no,8816.0,diesel,145.0,68.9,14995.0
2019,1.5,no,15341.0,diesel,145.0,68.9,14995.0
2016,2.0,no,30578.0,diesel,0.0,74.3,14995.0
2018,1.5,no,20644.0,petrol,150.0,46.3,14998.0
2019,1.5,no,9795.0,petrol,145.0,50.4,14998.0
2016,2.0,no,36023.0,diesel,145.0,54.3,14998.0
2019,1.0,no,10464.0,petrol,145.0,58.9,14998.0
2018,1.5,no,14960.0,diesel,145.0,64.2,14998.0
2016,2.0,no,30498.0,diesel,0.0,74.3,14998.0
2013,3.0,yes,41920.0,diesel,200.0,47.1,14999.0
2019,1.0,no,4436.0,petrol,150.0,52.3,14999.0
2015,2.0,no,36781.0,diesel,145.0,53.3,14999.0
2019,1.0,no,9772.0,petrol,145.0,58.9,14999.0
2019,1.0,no,11576.0,petrol,145.0,58.9,14999.0
2016,2.0,yes,42803.0,diesel,30.0,62.8,14999.0
2017,2.1,no,8000.0,diesel,145.0,65.7,14999.0
2016,2.0,no,32990.0,diesel,20.0,67.3,14999.0
2016,1.5,no,23974.0,diesel,20.0,68.9,14999.0
2019,1.6,no,14880.0,diesel,145.0,72.4,14999.0
2014,3.0,no,44514.0,petrol,305.0,35.3,15000.0
2019,1.4,no,10683.0,petrol,145.0,39.2,15000.0
2019,1.4,no,8498.0,petrol,150.0,39.2,15000.0
2018,1.2,no,8174.0,petrol,145.0,44.1,15000.0
2018,1.0,no,11421.0,petrol,145.0,44.1,15000.0
2020,1.0,no,651.0,petrol,150.0,49.6,15000.0
2017,1.5,no,14526.0,petrol,125.0,52.3,15000.0
2016,2.0,yes,41284.0,diesel,30.0,57.6,15000.0
2019,1.0,no,6222.0,petrol,145.0,58.9,15000.0
2016,2.0,no,18570.0,diesel,125.0,60.1,15000.0
2017,2.0,no,24101.0,diesel,125.0,60.1,15000.0
2017,1.5,no,6591.0,diesel,30.0,64.2,15000.0
2018,1.0,no,22104.0,petrol,150.0,65.7,15000.0
2015,2.0,no,36343.0,diesel,20.0,67.3,15000.0
2016,2.0,no,45340.0,diesel,20.0,67.3,15000.0
2017,2.0,no,13078.0,diesel,145.0,67.3,15000.0
2017,2.0,yes,26052.0,diesel,145.0,68.9,15000.0
2017,2.1,no,27289.0,diesel,145.0,68.9,15001.0
2018,1.0,no,9522.0,petrol,145.0,49.6,15063.0
2017,2.0,no,54631.0,diesel,20.0,67.3,15087.0
2016,2.0,yes,33158.0,diesel,30.0,67.3,15099.0
2019,1.4,no,7457.0,petrol,145.0,39.2,15100.0
2016,2.0,yes,21748.0,diesel,20.0,67.3,15100.0
2015,2.0,no,36309.0,diesel,20.0,67.3,15132.0
2019,1.0,no,1678.0,petrol,145.0,60.1,15190.0
2016,2.0,no,22589.0,diesel,125.0,56.5,15199.0
2017,1.6,yes,12587.0,petrol,145.0,55.4,15200.0
2019,1.0,no,6868.0,petrol,145.0,58.9,15200.0
2016,2.0,no,27232.0,diesel,125.0,60.1,15200.0
2017,2.1,no,66691.0,diesel,20.0,67.3,15200.0
2017,1.5,no,22969.0,diesel,145.0,68.9,15245.0
2018,1.6,no,23242.0,diesel,150.0,40.9,15249.0
2018,1.6,no,9735.0,diesel,145.0,65.7,15249.0
2017,1.4,no,27578.0,petrol,145.0,51.4,15250.0
2018,1.0,yes,16300.0,petrol,145.0,54.3,15250.0
2016,2.0,no,31660.0,diesel,125.0,58.9,15250.0
2017,1.6,no,42594.0,diesel,30.0,64.2,15255.0
2017,1.5,no,14143.0,diesel,150.0,74.3,15261.0
2019,1.6,no,11036.0,petrol,145.0,35.3,15278.0
2017,2.1,no,24767.0,diesel,145.0,65.7,15280.0
2016,2.0,no,24402.0,diesel,145.0,53.3,15290.0
2016,2.1,no,42365.0,diesel,20.0,64.2,15290.0
2019,1.5,no,13284.0,diesel,145.0,74.3,15291.0
2015,2.0,yes,32328.0,diesel,145.0,53.3,15293.0
2015,2.0,no,40020.0,petrol,145.0,47.1,15295.0
2020,1.2,no,20.0,petrol,145.0,54.3,15295.0
2018,1.5,no,6167.0,petrol,145.0,56.5,15295.0
2019,1.4,no,4384.0,petrol,145.0,39.2,15298.0
2017,2.0,no,12784.0,diesel,145.0,53.3,15299.0
2013,3.0,no,39872.0,petrol,300.0,33.2,15300.0
2018,1.5,no,2770.0,diesel,145.0,53.3,15300.0
2019,1.0,no,9231.0,petrol,145.0,60.1,15300.0
2018,2.0,no,11939.0,diesel,145.0,68.9,15325.0
2018,2.0,no,12083.0,diesel,145.0,65.7,15333.0
2016,1.5,no,19046.0,diesel,20.0,68.9,15339.0
2016,2.0,no,32962.0,diesel,125.0,60.1,15375.0
2018,1.6,no,13107.0,diesel,150.0,61.4,15385.0
2017,1.4,no,45324.0,petrol,30.0,60.1,15395.0
2017,2.0,no,26908.0,diesel,145.0,67.3,15395.0
2016,2.0,no,25111.0,diesel,20.0,67.3,15399.0
2016,2.0,no,21854.0,petrol,145.0,48.7,15400.0
2017,2.1,no,41762.0,diesel,30.0,64.2,15400.0
2017,2.0,yes,20529.0,diesel,145.0,65.7,15400.0
2018,2.0,no,11812.0,diesel,145.0,60.1,15450.0
2019,1.0,no,7170.0,petrol,145.0,60.1,15460.0
2015,2.0,no,36047.0,diesel,145.0,53.3,15465.0
2017,2.0,no,41391.0,diesel,145.0,56.5,15479.0
2019,2.0,no,23300.0,diesel,145.0,65.7,15480.0
2017,2.0,no,22723.0,petrol,150.0,48.7,15490.0
2015,2.0,yes,29000.0,diesel,160.0,49.6,15490.0
2016,1.6,yes,35000.0,petrol,125.0,52.3,15490.0
2018,1.5,no,23500.0,petrol,145.0,55.4,15490.0
2016,1.4,no,31080.0,petrol,30.0,57.6,15490.0
2016,2.1,no,25978.0,diesel,30.0,64.2,15490.0
2019,1.0,no,12033.0,petrol,145.0,49.6,15494.0
2019,1.0,no,16555.0,petrol,145.0,44.1,15495.0
2020,1.5,no,10.0,petrol,145.0,50.4,15495.0
2018,2.0,no,12869.0,diesel,145.0,54.3,15495.0
2018,1.2,no,35494.0,petrol,145.0,55.4,15495.0
2018,1.0,no,21162.0,petrol,145.0,58.9,15495.0
2017,2.0,no,62302.0,diesel,125.0,60.1,15495.0
2019,1.0,no,12583.0,petrol,150.0,60.1,15495.0
2019,1.0,no,2100.0,petrol,145.0,62.8,15495.0
2017,2.0,no,31074.0,diesel,145.0,62.8,15495.0
2015,2.0,no,27727.0,diesel,20.0,67.3,15495.0
2018,2.5,yes,34889.0,diesel,145.0,28.0,15498.0
2016,3.0,yes,55883.0,diesel,260.0,32.8,15498.0
2019,1.6,no,14231.0,petrol,145.0,34.9,15498.0
2019,1.6,no,17131.0,petrol,145.0,34.9,15498.0
2019,1.6,no,15751.0,petrol,150.0,34.9,15498.0
2018,1.4,no,3984.0,petrol,145.0,39.2,15498.0
2019,1.0,no,10.0,petrol,145.0,44.1,15498.0
2017,2.0,no,7431.0,diesel,125.0,60.1,15498.0
2018,1.0,no,14579.0,petrol,145.0,60.1,15498.0
2017,2.0,no,23926.0,diesel,20.0,68.9,15498.0
2019,1.0,no,3370.0,petrol,145.0,60.1,15499.0
2015,2.1,no,27142.0,diesel,20.0,67.3,15499.0
2016,2.0,yes,11863.0,diesel,160.0,50.4,15500.0
2013,2.0,yes,30000.0,diesel,165.0,50.4,15500.0
2020,1.0,no,2462.0,petrol,150.0,58.9,15500.0
2019,1.0,no,4293.0,petrol,145.0,60.1,15500.0
2019,1.0,no,4293.0,petrol,145.0,60.1,15500.0
2019,1.0,no,4551.0,petrol,145.0,60.1,15500.0
2018,1.5,no,14170.0,diesel,145.0,64.2,15500.0
2018,1.5,no,24000.0,diesel,145.0,64.2,15500.0
2015,2.0,no,33614.0,diesel,20.0,67.3,15500.0
2020,1.2,no,700.0,petrol,145.0,54.3,15590.0
2017,2.0,no,30312.0,diesel,20.0,67.3,15591.0
2016,1.5,no,19891.0,diesel,20.0,68.9,15595.0
2015,2.0,yes,54213.0,diesel,30.0,65.7,15599.0
2019,1.0,no,11120.0,petrol,145.0,51.4,15600.0
2016,2.1,yes,42844.0,diesel,30.0,64.2,15600.0
2020,1.2,no,310.0,petrol,145.0,54.3,15690.0
2020,1.2,no,1025.0,petrol,145.0,54.3,15690.0
2020,1.2,no,2256.0,petrol,145.0,54.3,15690.0
2019,1.6,no,15299.0,petrol,150.0,35.3,15692.0
2019,1.0,no,18800.0,petrol,145.0,58.9,15695.0
2016,2.0,no,45100.0,diesel,30.0,67.3,15699.0
2019,1.4,yes,15101.0,petrol,145.0,37.2,15700.0
2015,2.1,yes,34075.0,diesel,125.0,58.9,15700.0
2019,1.0,no,7989.0,petrol,145.0,60.1,15700.0
2015,2.1,yes,21695.0,diesel,20.0,64.2,15700.0
2019,1.0,yes,835.0,petrol,145.0,49.6,15702.0
2017,1.7,no,16964.0,diesel,145.0,61.4,15732.0
2018,1.5,no,35831.0,diesel,145.0,64.2,15737.0
2019,2.0,no,3593.0,diesel,145.0,55.4,15750.0
2019,1.5,no,8910.0,diesel,145.0,78.5,15750.0
2018,1.0,no,10800.0,petrol,145.0,55.4,15752.0
2019,1.0,no,50.0,petrol,145.0,48.7,15770.0
2019,1.5,no,10.0,petrol,145.0,47.9,15790.0
2016,2.0,no,30865.0,diesel,30.0,60.1,15790.0
2019,1.6,yes,3327.0,diesel,145.0,72.4,15790.0
2019,1.6,no,13725.0,petrol,150.0,35.3,15792.0
2015,2.0,no,26838.0,diesel,20.0,67.3,15792.0
2019,1.6,no,4500.0,diesel,145.0,56.5,15795.0
2016,2.0,no,19500.0,diesel,125.0,58.9,15797.0
2017,2.0,no,38199.0,diesel,145.0,67.3,15798.0
2015,2.0,no,56914.0,petrol,200.0,39.8,15800.0
2018,1.6,no,18770.0,petrol,150.0,51.4,15800.0
2016,2.0,yes,16319.0,diesel,30.0,64.2,15800.0
2017,2.0,yes,30257.0,diesel,145.0,68.9,15800.0
2018,2.0,yes,27581.0,diesel,145.0,51.4,15801.0
2018,1.6,no,22710.0,diesel,145.0,68.9,15840.0
2017,2.0,no,30000.0,petrol,125.0,53.3,15872.0
2015,2.1,yes,41267.0,diesel,30.0,64.2,15880.0
2015,2.0,no,22148.0,petrol,200.0,40.4,15888.0
2015,2.0,yes,33737.0,diesel,160.0,50.4,15890.0
2020,1.2,no,2351.0,petrol,145.0,54.3,15890.0
2016,2.0,no,38353.0,diesel,20.0,67.3,15890.0
2017,1.5,no,29785.0,diesel,145.0,68.9,15892.0
2019,1.0,no,1036.0,petrol,145.0,48.7,15895.0
2017,2.0,yes,50754.0,diesel,125.0,52.3,15895.0
2020,1.2,no,10.0,petrol,145.0,54.3,15895.0
2016,2.0,no,56583.0,diesel,125.0,56.5,15895.0
2013,2.0,no,57387.0,petrol,235.0,37.7,15896.0
2016,2.2,yes,51849.0,diesel,235.0,42.2,15899.0
2019,1.0,no,7867.0,petrol,145.0,51.4,15899.0
2015,2.1,yes,26619.0,diesel,125.0,56.5,15900.0
2017,2.0,no,24669.0,petrol,145.0,48.7,15916.0
2020,1.0,yes,1000.0,petrol,145.0,45.6,15950.0
2015,2.0,no,47178.0,diesel,165.0,49.6,15950.0
2015,2.0,no,55000.0,diesel,160.0,49.6,15975.0
2018,1.5,no,10070.0,diesel,145.0,53.3,15979.0
2020,1.0,no,100.0,petrol,150.0,50.4,15980.0
2017,1.7,no,22117.0,diesel,30.0,61.7,15980.0
2017,2.5,yes,35154.0,diesel,325.0,33.6,15985.0
2019,1.0,no,1606.0,petrol,145.0,52.3,15985.0
2016,2.0,yes,35064.0,diesel,20.0,67.3,15988.0
2016,2.0,no,98987.0,petrol,205.0,41.5,15990.0
2019,1.0,no,4180.0,petrol,145.0,44.1,15990.0
2019,1.0,no,5200.0,petrol,145.0,49.6,15990.0
2020,1.2,no,100.0,petrol,145.0,54.3,15990.0
2018,1.5,yes,9486.0,diesel,145.0,56.6,15990.0
2017,2.0,no,46604.0,petrol,150.0,41.5,15991.0
2017,1.5,yes,7637.0,petrol,145.0,38.2,15995.0
2015,2.0,no,23081.0,petrol,235.0,39.8,15995.0
2019,1.0,no,357.0,petrol,145.0,44.1,15995.0
2019,1.0,no,2640.0,petrol,145.0,44.8,15995.0
2016,2.2,no,32696.0,diesel,200.0,46.3,15995.0
2016,1.4,no,22515.0,petrol,125.0,50.4,15995.0
2019,1.5,no,10412.0,petrol,145.0,50.4,15995.0
2014,2.0,yes,35000.0,diesel,160.0,50.4,15995.0
2016,2.0,no,47750.0,diesel,160.0,50.4,15995.0
2019,1.0,no,5000.0,petrol,145.0,53.3,15995.0
2020,1.2,no,10.0,petrol,145.0,54.3,15995.0
2019,1.5,yes,9641.0,diesel,145.0,55.4,15995.0
2016,2.0,no,31000.0,diesel,125.0,58.9,15995.0
2019,1.0,no,10279.0,petrol,145.0,58.9,15995.0
2016,2.0,no,37531.0,diesel,125.0,60.1,15995.0
2017,2.0,no,59205.0,diesel,125.0,60.1,15995.0
2019,1.6,no,4000.0,diesel,145.0,60.1,15995.0
2016,1.6,no,16358.0,diesel,30.0,64.2,15995.0
2017,2.1,yes,29489.0,diesel,20.0,65.7,15995.0
2017,2.0,no,22947.0,diesel,20.0,67.3,15995.0
2016,2.0,no,30341.0,diesel,20.0,67.3,15995.0
2019,1.6,no,10.0,diesel,145.0,72.4,15995.0
2019,1.6,no,1050.0,diesel,145.0,72.4,15995.0
2018,2.5,no,38520.0,diesel,145.0,28.0,15998.0
2014,2.0,no,41201.0,petrol,200.0,39.8,15998.0
2015,2.2,no,30324.0,diesel,235.0,43.5,15998.0
2018,1.5,yes,24705.0,petrol,145.0,44.8,15998.0
2019,1.0,no,10386.0,petrol,145.0,49.6,15998.0
2016,1.4,no,18419.0,petrol,125.0,50.4,15998.0
2015,1.6,no,29901.0,petrol,125.0,50.4,15998.0
2019,1.5,no,13553.0,diesel,150.0,56.5,15998.0
2017,2.0,no,29667.0,diesel,125.0,60.1,15998.0
2016,2.0,no,15264.0,diesel,30.0,61.4,15998.0
2016,2.0,no,27766.0,diesel,20.0,67.3,15998.0
2012,2.0,yes,50000.0,diesel,195.0,47.1,15999.0
2018,1.2,no,18559.0,petrol,145.0,52.3,15999.0
2019,1.0,no,2410.0,petrol,150.0,53.3,15999.0
2018,1.0,no,9621.0,petrol,150.0,60.1,15999.0
2017,2.0,no,27170.0,diesel,150.0,60.1,15999.0
2018,1.5,yes,16028.0,diesel,145.0,68.9,15999.0
2017,1.6,no,14255.0,petrol,145.0,50.4,16000.0
2018,1.5,no,7000.0,diesel,145.0,50.4,16000.0
2016,1.6,no,33231.0,petrol,125.0,51.4,16000.0
2017,2.0,yes,28326.0,diesel,125.0,52.3,16000.0
2019,1.0,no,12595.0,petrol,145.0,55.4,16000.0
2017,1.5,no,11032.0,petrol,150.0,55.4,16000.0
2018,1.5,no,16578.0,diesel,150.0,56.5,16000.0
2019,1.0,no,3571.0,petrol,145.0,60.1,16000.0
2016,2.0,yes,47767.0,diesel,20.0,61.4,16000.0
2017,2.0,no,20283.0,diesel,145.0,67.3,16000.0
2017,2.0,no,33187.0,diesel,20.0,70.6,16000.0
2018,1.5,yes,23376.0,diesel,150.0,74.3,16000.0
2019,1.5,no,3132.0,diesel,145.0,80.7,16000.0
2019,1.2,no,38000.0,petrol,145.0,47.1,16001.0
2018,1.5,no,9660.0,petrol,150.0,39.2,16010.0
2017,1.6,no,25428.0,petrol,145.0,51.4,16015.0
2017,2.1,no,29480.0,diesel,30.0,64.2,16120.0
2019,1.5,yes,6372.0,petrol,145.0,55.4,16150.0
2019,1.6,no,7405.0,diesel,145.0,61.4,16190.0
2019,1.5,no,11154.0,petrol,145.0,34.4,16199.0
2017,1.5,yes,35969.0,diesel,145.0,74.3,16199.0
2019,1.6,no,12111.0,diesel,150.0,57.7,16200.0
2017,2.0,no,22582.0,diesel,145.0,61.4,16200.0
2019,1.6,no,10116.0,diesel,145.0,57.7,16232.0
2016,2.0,yes,28384.0,diesel,125.0,60.1,16247.0
2015,2.0,no,61720.0,petrol,200.0,42.8,16250.0
2016,2.0,yes,41455.0,diesel,240.0,43.5,16250.0
2015,1.8,no,40402.0,petrol,145.0,47.1,16250.0
2016,1.6,yes,23196.0,diesel,30.0,65.7,16250.0
2017,1.4,no,15365.0,petrol,145.0,52.3,16288.0
2019,1.0,yes,16225.0,petrol,145.0,44.8,16290.0
2020,1.0,no,100.0,petrol,145.0,52.3,16290.0
2019,1.5,no,8646.0,diesel,150.0,48.7,16298.0
2016,2.0,yes,16974.0,diesel,145.0,52.3,16299.0
2017,2.0,no,38392.0,diesel,145.0,65.7,16299.0
2018,2.1,yes,25698.0,diesel,145.0,70.6,16299.0
2019,1.0,no,4777.0,petrol,145.0,49.6,16300.0
2017,2.0,no,27473.0,diesel,125.0,58.9,16300.0
2019,1.0,no,1854.0,petrol,145.0,60.1,16300.0
2018,1.5,no,27506.0,diesel,145.0,64.2,16311.0
2017,2.0,no,24050.0,diesel,125.0,58.9,16333.0
2019,1.0,yes,9790.0,petrol,145.0,50.4,16350.0
2018,2.0,no,11807.0,diesel,150.0,60.1,16390.0
2019,1.5,no,11500.0,petrol,145.0,40.3,16399.0
2016,2.0,no,24886.0,diesel,125.0,56.5,16399.0
2019,1.0,no,3947.0,petrol,145.0,51.4,16400.0
2016,1.5,yes,28076.0,diesel,20.0,74.3,16400.0
2019,1.5,yes,9964.0,diesel,145.0,78.5,16450.0
2019,1.0,no,9083.0,petrol,145.0,60.1,16470.0
2016,2.0,yes,31766.0,diesel,145.0,52.3,16479.0
2019,2.0,no,1501.0,diesel,145.0,68.9,16480.0
2016,2.0,yes,31485.0,diesel,235.0,43.5,16485.0
2017,1.4,no,26354.0,petrol,145.0,48.7,16489.0
2020,1.6,no,3800.0,diesel,150.0,57.7,16489.0
2019,1.0,no,2902.0,petrol,150.0,49.6,16490.0
2018,1.0,no,14667.0,petrol,145.0,53.3,16490.0
2017,1.6,no,24000.0,diesel,30.0,67.3,16490.0
2014,3.0,no,20000.0,petrol,280.0,35.3,16495.0
2018,1.5,no,5000.0,petrol,150.0,40.9,16495.0
2018,1.0,yes,2210.0,petrol,145.0,48.7,16495.0
2019,1.0,no,6344.0,petrol,145.0,49.6,16495.0
2019,1.0,no,3031.0,petrol,145.0,53.3,16495.0
2019,2.0,no,14743.0,diesel,145.0,54.3,16495.0
2015,2.1,yes,36400.0,diesel,125.0,56.5,16495.0
2019,1.6,no,12540.0,diesel,145.0,58.9,16495.0
2019,1.0,no,4591.0,petrol,150.0,58.9,16495.0
2018,1.0,no,15721.0,petrol,145.0,60.1,16495.0
2017,2.0,no,24554.0,diesel,145.0,60.1,16495.0
2018,1.6,no,14432.0,diesel,145.0,61.4,16495.0
2015,2.0,no,50764.0,petrol,200.0,39.8,16498.0
2018,1.5,no,7207.0,petrol,145.0,43.5,16498.0
2019,1.5,no,4771.0,petrol,150.0,44.8,16498.0
2016,2.0,yes,12163.0,diesel,200.0,46.3,16498.0
2017,1.4,no,18317.0,petrol,30.0,56.5,16498.0
2019,1.0,no,5826.0,petrol,145.0,60.1,16498.0
2015,2.0,no,46637.0,diesel,30.0,61.4,16498.0
2016,2.0,no,27665.0,diesel,20.0,67.3,16498.0
2017,2.0,no,33541.0,diesel,20.0,67.3,16498.0
2019,2.0,no,16151.0,diesel,145.0,38.2,16499.0
2015,2.0,yes,40366.0,petrol,200.0,42.8,16499.0
2019,1.0,yes,6070.0,petrol,145.0,44.1,16499.0
2019,1.0,yes,3205.0,petrol,145.0,45.6,16499.0
2019,1.0,yes,4340.0,petrol,145.0,45.6,16499.0
2016,2.0,no,44947.0,diesel,160.0,48.7,16499.0
2017,1.5,yes,16888.0,petrol,145.0,51.4,16499.0
2017,2.0,no,26410.0,diesel,125.0,56.5,16499.0
2016,2.1,yes,28392.0,diesel,30.0,62.8,16499.0
